order_id,vendor,vehicle_type,origin_city,destination_city,shipment_date,planned_delivery,actual_delivery,distance_km,weather_condition,traffic_condition,vendor_delay_score,hour_of_day,day_of_week,holiday_flag,pickup_delay_minutes,driver_rating,vehicle_age_years,order_weight_kg,num_packages,order_priority,road_type,is_delayed
ORD_104023,EcomExpress,Tempo,Pune,Hyderabad,2025-06-23 14:48:25,2025-06-24 04:48:25,2025-06-24 06:48:25,589,Clear,Heavy,0.44,14,0,0,15,4.9,1,19.07,8,Standard,Highway,0
ORD_104024,Shadowfax,Van,Pune,Hyderabad,2025-06-19 16:48:25,2025-06-19 19:48:25,2025-06-19 19:48:25,154,Rain,Moderate,0.33,16,3,0,0,2.6,9,39.13,8,Express,Urban,0
ORD_104025,BlueDart,Mini Truck,Bangalore,Mumbai,2025-06-22 22:48:25,2025-06-24 07:48:25,2025-06-24 09:48:25,1355,Clear,Light,0.07,22,6,0,5,3.7,2,41.38,1,Standard,Urban,0
ORD_104026,Shadowfax,Bike,Kolkata,Chennai,2025-06-14 10:48:25,2025-06-15 10:48:25,2025-06-15 10:48:25,936,Rain,Moderate,0.52,10,5,0,0,4.2,8,20.47,2,Standard,Urban,0
ORD_104027,EcomExpress,Mini Truck,Kolkata,Mumbai,2025-06-27 18:48:25,2025-06-28 10:48:25,2025-06-28 10:48:25,818,Clear,Moderate,0.1,18,4,0,5,4.7,2,31.23,8,Standard,Highway,0
ORD_104028,Shadowfax,Tempo,Hyderabad,Chennai,2025-06-21 12:48:25,2025-06-21 13:48:25,2025-06-21 21:48:25,60,Storm,Moderate,0.46,12,5,0,0,3.2,0,7.47,9,Express,Rural,1
ORD_104029,Shadowfax,Tempo,Kolkata,Bangalore,2025-07-09 05:48:25,2025-07-10 01:48:25,2025-07-10 01:48:25,1064,Fog,Moderate,0.23,5,2,0,0,5.0,6,45.07,6,Standard,Urban,0
ORD_104030,XpressBees,Van,Pune,Hyderabad,2025-06-25 08:48:25,2025-06-25 09:48:25,2025-06-25 17:48:25,54,Clear,Moderate,0.46,8,2,0,0,3.0,7,17.2,3,Standard,Highway,1
ORD_104031,EcomExpress,Mini Truck,Mumbai,Hyderabad,2025-07-05 18:48:25,2025-07-06 09:48:25,2025-07-07 09:48:25,633,Clear,Light,0.48,18,5,0,0,4.8,2,25.78,8,Standard,Urban,1
ORD_104032,EcomExpress,Van,Bangalore,Delhi,2025-06-18 08:48:25,2025-06-19 21:48:25,2025-06-20 05:48:25,1150,Fog,Light,0.39,8,2,0,0,3.1,0,16.95,8,Standard,Rural,1
ORD_104033,XpressBees,Mini Truck,Delhi,Pune,2025-07-03 17:48:25,2025-07-03 22:48:25,2025-07-04 02:48:25,226,Fog,Heavy,0.46,17,3,0,0,2.8,3,36.91,8,Standard,Rural,0
ORD_104034,Delhivery,Tempo,Pune,Mumbai,2025-07-01 03:48:25,2025-07-01 19:48:25,2025-07-01 19:48:25,910,Clear,Light,0.11,3,1,0,0,3.6,10,23.15,6,Standard,Highway,0
ORD_104035,Delhivery,Van,Bangalore,Pune,2025-06-22 09:48:25,2025-06-23 11:48:25,2025-06-23 19:48:25,1204,Clear,Light,0.51,9,6,0,5,3.6,8,33.92,3,Express,Rural,1
ORD_104036,BlueDart,Bike,Pune,Chennai,2025-07-03 00:48:25,2025-07-03 04:48:25,2025-07-03 16:48:25,209,Fog,Moderate,0.39,0,3,0,5,4.1,9,18.49,4,Standard,Rural,1
ORD_104037,XpressBees,Tempo,Chennai,Bangalore,2025-06-14 00:48:25,2025-06-15 14:48:25,2025-06-15 14:48:25,1440,Storm,Moderate,0.39,0,5,0,5,3.3,0,20.56,6,Standard,Highway,0
ORD_104038,XpressBees,Mini Truck,Chennai,Pune,2025-07-03 21:48:25,2025-07-04 01:48:25,2025-07-04 01:48:25,249,Clear,Heavy,0.08,21,3,0,0,3.6,1,30.5,3,Standard,Urban,0
ORD_104039,Shadowfax,Tempo,Bangalore,Mumbai,2025-06-27 18:48:25,2025-06-28 00:48:25,2025-06-28 04:48:25,346,Storm,Moderate,0.1,18,4,0,0,3.1,4,44.55,10,Standard,Urban,0
ORD_104040,Shadowfax,Tempo,Kolkata,Chennai,2025-06-30 02:48:25,2025-06-30 15:48:25,2025-06-30 15:48:25,807,Fog,Moderate,0.41,2,0,0,5,4.7,9,13.45,7,Express,Rural,0
ORD_104041,XpressBees,Van,Pune,Kolkata,2025-07-08 11:48:25,2025-07-09 05:48:25,2025-07-09 05:48:25,1021,Clear,Moderate,0.21,11,1,0,5,2.6,4,31.44,6,Standard,Rural,0
ORD_104042,Shadowfax,Tempo,Pune,Kolkata,2025-06-15 03:48:25,2025-06-16 14:48:25,2025-06-16 14:48:25,1261,Clear,Light,0.3,3,6,0,5,4.4,6,30.36,4,Standard,Highway,0
ORD_104043,Delhivery,Tempo,Bangalore,Pune,2025-06-21 15:48:25,2025-06-22 20:48:25,2025-06-22 22:48:25,1434,Rain,Moderate,0.25,15,5,0,5,2.8,5,49.02,5,Standard,Urban,0
ORD_104044,Shadowfax,Van,Bangalore,Delhi,2025-06-27 23:48:25,2025-06-28 05:48:25,2025-06-28 07:48:25,371,Fog,Light,0.23,23,4,0,0,4.6,9,10.17,7,Standard,Highway,0
ORD_104045,EcomExpress,Mini Truck,Mumbai,Delhi,2025-06-14 11:48:25,2025-06-14 13:48:25,2025-06-14 13:48:25,135,Storm,Moderate,0.51,11,5,0,0,4.5,1,4.2,4,Standard,Urban,0
ORD_104046,BlueDart,Bike,Pune,Mumbai,2025-07-09 02:48:25,2025-07-09 14:48:25,2025-07-09 22:48:25,619,Clear,Light,0.52,2,2,0,0,4.7,9,16.11,2,Standard,Rural,1
ORD_104047,XpressBees,Tempo,Delhi,Kolkata,2025-06-18 07:48:25,2025-06-19 16:48:25,2025-06-19 18:48:25,1288,Fog,Heavy,0.19,7,2,0,0,4.2,1,40.92,8,Express,Highway,0
ORD_104048,EcomExpress,Tempo,Pune,Chennai,2025-06-26 01:48:25,2025-06-27 13:48:25,2025-06-27 17:48:25,1404,Rain,Moderate,0.36,1,3,0,15,4.4,5,16.95,9,Standard,Rural,0
ORD_104049,Shadowfax,Tempo,Delhi,Pune,2025-06-16 10:48:25,2025-06-17 12:48:25,2025-06-17 12:48:25,813,Fog,Heavy,0.59,10,0,0,0,4.0,8,22.31,4,Standard,Highway,0
ORD_104050,XpressBees,Tempo,Delhi,Mumbai,2025-07-07 15:48:25,2025-07-07 21:48:25,2025-07-07 21:48:25,333,Fog,Light,0.5,15,0,0,0,4.9,8,45.11,2,Standard,Highway,0
ORD_104051,EcomExpress,Van,Delhi,Hyderabad,2025-07-09 15:48:25,2025-07-10 00:48:25,2025-07-10 04:48:25,436,Clear,Light,0.1,15,2,0,0,4.7,7,34.38,3,Standard,Highway,0
ORD_104052,Delhivery,Van,Chennai,Kolkata,2025-06-19 12:48:25,2025-06-20 05:48:25,2025-06-20 05:48:25,711,Fog,Moderate,0.15,12,3,0,0,3.4,3,19.95,4,Standard,Highway,0
ORD_104053,XpressBees,Mini Truck,Mumbai,Delhi,2025-06-22 21:48:25,2025-06-23 02:48:25,2025-06-23 04:48:25,285,Rain,Moderate,0.34,21,6,0,0,3.3,4,22.21,3,Express,Highway,0
ORD_104054,BlueDart,Tempo,Chennai,Mumbai,2025-06-29 14:48:25,2025-06-30 23:48:25,2025-07-01 01:48:25,1148,Rain,Moderate,0.55,14,6,0,10,3.3,6,37.31,10,Express,Highway,0
ORD_104055,EcomExpress,Van,Delhi,Kolkata,2025-07-05 01:48:25,2025-07-05 18:48:25,2025-07-06 02:48:25,837,Storm,Moderate,0.55,1,5,0,15,4.0,10,47.18,8,Standard,Urban,1
ORD_104056,Shadowfax,Tempo,Chennai,Pune,2025-06-24 05:48:25,2025-06-25 04:48:25,2025-06-25 16:48:25,1273,Fog,Moderate,0.48,5,1,0,0,2.9,0,24.39,8,Express,Urban,1
ORD_104057,Shadowfax,Van,Hyderabad,Chennai,2025-06-12 01:48:25,2025-06-12 11:48:25,2025-06-12 11:48:25,323,Storm,Moderate,0.54,1,3,0,0,3.3,0,28.56,3,Standard,Urban,0
ORD_104058,Delhivery,Mini Truck,Chennai,Hyderabad,2025-06-27 20:48:25,2025-06-28 09:48:25,2025-06-28 13:48:25,653,Fog,Moderate,0.08,20,4,0,10,2.7,5,9.39,4,Standard,Rural,0
ORD_104059,Shadowfax,Van,Delhi,Kolkata,2025-06-16 08:48:25,2025-06-17 13:48:25,2025-06-17 13:48:25,1199,Fog,Light,0.2,8,0,0,0,3.3,2,15.21,7,Standard,Highway,0
ORD_104060,EcomExpress,Bike,Hyderabad,Mumbai,2025-06-16 02:48:25,2025-06-16 15:48:25,2025-06-16 17:48:25,672,Rain,Heavy,0.14,2,0,0,0,4.1,1,18.98,6,Standard,Urban,0
ORD_104061,EcomExpress,Tempo,Pune,Mumbai,2025-06-26 11:48:25,2025-06-26 23:48:25,2025-06-26 23:48:25,498,Storm,Light,0.37,11,3,0,0,5.0,1,22.97,5,Standard,Rural,0
ORD_104062,Shadowfax,Tempo,Mumbai,Kolkata,2025-06-21 16:48:25,2025-06-22 00:48:25,2025-06-22 00:48:25,274,Rain,Light,0.24,16,5,0,0,4.4,6,8.7,4,Standard,Urban,0
ORD_104063,Shadowfax,Bike,Mumbai,Chennai,2025-06-22 20:48:25,2025-06-23 23:48:25,2025-06-23 23:48:25,1043,Fog,Heavy,0.56,20,6,0,5,4.6,5,8.94,9,Standard,Highway,0
ORD_104064,XpressBees,Tempo,Delhi,Bangalore,2025-06-16 15:48:25,2025-06-17 23:48:25,2025-06-18 23:48:25,1244,Rain,Light,0.55,15,0,0,0,4.3,4,44.32,4,Standard,Highway,1
ORD_104065,XpressBees,Bike,Bangalore,Hyderabad,2025-06-30 22:48:25,2025-07-01 05:48:25,2025-07-01 05:48:25,377,Rain,Moderate,0.26,22,0,0,15,3.9,8,47.39,8,Standard,Rural,0
ORD_104066,Delhivery,Mini Truck,Chennai,Delhi,2025-06-30 07:48:25,2025-07-02 04:48:25,2025-07-02 04:48:25,1352,Clear,Moderate,0.18,7,0,0,0,4.6,5,36.81,1,Express,Urban,0
ORD_104067,XpressBees,Bike,Hyderabad,Kolkata,2025-07-10 01:48:25,2025-07-10 02:48:25,2025-07-10 06:48:25,99,Rain,Moderate,0.33,1,3,0,5,2.8,5,24.97,2,Standard,Rural,0
ORD_104068,Delhivery,Tempo,Pune,Chennai,2025-06-11 16:48:25,2025-06-12 09:48:25,2025-06-12 09:48:25,806,Clear,Light,0.15,16,2,0,5,3.1,10,30.36,5,Standard,Urban,0
ORD_104069,BlueDart,Van,Pune,Mumbai,2025-07-04 22:48:25,2025-07-05 16:48:25,2025-07-05 18:48:25,673,Storm,Heavy,0.46,22,4,0,0,2.7,1,14.32,9,Standard,Urban,0
ORD_104070,Shadowfax,Tempo,Pune,Delhi,2025-06-14 00:48:25,2025-06-14 07:48:25,2025-06-14 11:48:25,313,Rain,Moderate,0.49,0,5,0,5,4.1,6,21.2,6,Express,Highway,0
ORD_104071,EcomExpress,Tempo,Chennai,Hyderabad,2025-07-08 03:48:25,2025-07-09 05:48:25,2025-07-09 05:48:25,1443,Clear,Moderate,0.53,3,1,0,10,4.2,9,19.12,2,Express,Urban,0
ORD_104072,XpressBees,Bike,Hyderabad,Chennai,2025-06-21 15:48:25,2025-06-23 00:48:25,2025-06-23 08:48:25,1131,Clear,Moderate,0.3,15,5,0,0,3.6,8,36.63,2,Standard,Highway,1
ORD_104073,Delhivery,Van,Pune,Delhi,2025-06-23 12:48:25,2025-06-24 06:48:25,2025-06-24 18:48:25,1012,Fog,Moderate,0.12,12,0,0,5,3.0,10,42.08,6,Standard,Urban,1
ORD_104074,BlueDart,Bike,Pune,Mumbai,2025-07-05 20:48:25,2025-07-06 16:48:25,2025-07-06 20:48:25,1047,Storm,Light,0.59,20,5,0,0,3.2,7,39.04,4,Standard,Rural,0
ORD_104075,BlueDart,Bike,Hyderabad,Delhi,2025-06-23 01:48:25,2025-06-23 06:48:25,2025-06-23 14:48:25,288,Rain,Light,0.49,1,0,0,0,4.9,1,38.64,5,Standard,Highway,1
ORD_104076,Delhivery,Tempo,Pune,Delhi,2025-06-21 14:48:25,2025-06-22 16:48:25,2025-06-22 16:48:25,1154,Clear,Light,0.57,14,5,0,0,5.0,7,46.7,1,Express,Highway,0
ORD_104077,Delhivery,Van,Chennai,Mumbai,2025-06-27 01:48:25,2025-06-27 13:48:25,2025-06-27 13:48:25,701,Clear,Moderate,0.12,1,4,0,5,4.8,9,5.81,10,Standard,Rural,0
ORD_104078,XpressBees,Mini Truck,Hyderabad,Pune,2025-06-28 06:48:25,2025-06-29 19:48:25,2025-06-29 19:48:25,1310,Storm,Moderate,0.1,6,5,0,0,4.0,5,26.46,2,Standard,Highway,0
ORD_104079,BlueDart,Bike,Pune,Kolkata,2025-06-29 06:48:25,2025-06-30 01:48:25,2025-07-01 01:48:25,867,Rain,Light,0.46,6,6,0,0,3.4,10,38.34,9,Express,Urban,1
ORD_104080,BlueDart,Mini Truck,Mumbai,Pune,2025-07-02 18:48:25,2025-07-03 02:48:25,2025-07-03 06:48:25,317,Fog,Moderate,0.16,18,2,0,10,4.9,1,14.49,7,Standard,Highway,0
ORD_104081,Shadowfax,Mini Truck,Bangalore,Kolkata,2025-06-24 17:48:25,2025-06-25 12:48:25,2025-06-26 00:48:25,619,Fog,Moderate,0.24,17,1,0,0,3.8,0,47.4,2,Express,Highway,1
ORD_104082,Delhivery,Bike,Hyderabad,Mumbai,2025-07-06 15:48:25,2025-07-07 00:48:25,2025-07-07 04:48:25,344,Rain,Light,0.31,15,6,0,5,2.5,1,32.29,6,Standard,Highway,0
ORD_104083,Shadowfax,Van,Bangalore,Mumbai,2025-06-29 00:48:25,2025-06-29 20:48:25,2025-06-29 20:48:25,687,Fog,Moderate,0.35,0,6,0,0,4.7,5,28.48,3,Standard,Highway,0
ORD_104084,Delhivery,Mini Truck,Hyderabad,Chennai,2025-06-11 19:48:25,2025-06-12 23:48:25,2025-06-13 11:48:25,953,Fog,Light,0.06,19,2,0,0,2.8,2,19.03,7,Standard,Highway,1
ORD_104085,EcomExpress,Van,Chennai,Delhi,2025-07-02 02:48:25,2025-07-02 23:48:25,2025-07-03 07:48:25,1269,Storm,Heavy,0.56,2,2,0,0,3.3,2,13.43,6,Standard,Urban,1
ORD_104086,EcomExpress,Tempo,Mumbai,Chennai,2025-06-18 01:48:25,2025-06-18 15:48:25,2025-06-19 03:48:25,770,Rain,Moderate,0.28,1,2,0,10,4.1,0,29.78,3,Express,Rural,1
ORD_104087,BlueDart,Van,Chennai,Bangalore,2025-07-02 19:48:25,2025-07-03 16:48:25,2025-07-03 16:48:25,755,Rain,Moderate,0.46,19,2,0,0,3.7,8,17.06,2,Standard,Urban,0
ORD_104088,EcomExpress,Tempo,Bangalore,Delhi,2025-06-19 04:48:25,2025-06-19 04:48:25,2025-06-19 06:48:25,10,Rain,Light,0.09,4,3,0,0,3.0,6,18.27,10,Standard,Highway,0
ORD_104089,Delhivery,Tempo,Chennai,Bangalore,2025-06-23 03:48:25,2025-06-24 12:48:25,2025-06-25 00:48:25,1305,Storm,Moderate,0.44,3,0,0,15,4.5,3,17.61,9,Standard,Urban,1
ORD_104090,XpressBees,Van,Kolkata,Pune,2025-06-13 16:48:25,2025-06-14 17:48:25,2025-06-15 01:48:25,1450,Fog,Moderate,0.14,16,4,0,5,2.5,8,48.61,9,Express,Urban,1
ORD_104091,EcomExpress,Bike,Bangalore,Hyderabad,2025-07-01 20:48:25,2025-07-02 21:48:25,2025-07-03 21:48:25,1102,Fog,Moderate,0.48,20,1,0,0,3.5,8,27.01,4,Standard,Urban,1
ORD_104092,Shadowfax,Tempo,Kolkata,Bangalore,2025-07-07 11:48:25,2025-07-08 01:48:25,2025-07-08 01:48:25,434,Rain,Heavy,0.26,11,0,0,10,2.7,9,25.16,1,Standard,Highway,0
ORD_104093,Shadowfax,Van,Chennai,Delhi,2025-06-14 01:48:25,2025-06-15 04:48:25,2025-06-15 06:48:25,1339,Clear,Light,0.23,1,5,0,0,2.8,6,26.21,5,Express,Highway,0
ORD_104094,EcomExpress,Tempo,Kolkata,Mumbai,2025-06-17 06:48:25,2025-06-17 18:48:25,2025-06-17 18:48:25,635,Rain,Heavy,0.41,6,1,0,0,3.7,2,40.66,2,Standard,Highway,0
ORD_104095,BlueDart,Bike,Bangalore,Delhi,2025-06-18 21:48:25,2025-06-20 12:48:25,2025-06-20 14:48:25,1345,Storm,Heavy,0.19,21,2,0,5,2.9,3,10.2,8,Standard,Urban,0
ORD_104096,Shadowfax,Bike,Kolkata,Delhi,2025-06-17 11:48:25,2025-06-17 11:48:25,2025-06-17 15:48:25,40,Clear,Moderate,0.32,11,1,0,0,3.8,9,33.23,5,Standard,Urban,0
ORD_104097,BlueDart,Bike,Pune,Hyderabad,2025-06-21 08:48:25,2025-06-21 22:48:25,2025-06-21 22:48:25,605,Fog,Light,0.38,8,5,0,0,2.9,0,4.88,3,Standard,Urban,0
ORD_104098,BlueDart,Van,Mumbai,Pune,2025-06-25 18:48:25,2025-06-26 01:48:25,2025-06-26 13:48:25,432,Fog,Light,0.35,18,2,0,0,4.7,10,46.76,2,Standard,Highway,1
ORD_104099,EcomExpress,Van,Bangalore,Pune,2025-06-30 15:48:25,2025-07-01 07:48:25,2025-07-01 07:48:25,535,Rain,Moderate,0.42,15,0,0,0,3.0,0,22.58,2,Express,Urban,0
ORD_104100,XpressBees,Bike,Delhi,Hyderabad,2025-07-06 18:48:25,2025-07-07 23:48:25,2025-07-07 23:48:25,1296,Fog,Light,0.15,18,6,0,0,3.0,2,40.1,6,Express,Urban,0
ORD_104101,Shadowfax,Van,Bangalore,Pune,2025-06-20 03:48:25,2025-06-21 09:48:25,2025-06-21 09:48:25,1234,Rain,Heavy,0.23,3,4,0,10,3.8,7,39.26,1,Standard,Highway,0
ORD_104102,EcomExpress,Van,Hyderabad,Delhi,2025-07-06 08:48:25,2025-07-07 14:48:25,2025-07-07 14:48:25,1213,Clear,Moderate,0.21,8,6,0,5,4.2,4,17.58,1,Express,Highway,0
ORD_104103,Shadowfax,Van,Pune,Kolkata,2025-07-06 17:48:25,2025-07-07 03:48:25,2025-07-08 03:48:25,328,Storm,Light,0.14,17,6,0,0,3.9,7,14.67,5,Express,Rural,1
ORD_104104,XpressBees,Van,Bangalore,Kolkata,2025-07-06 10:48:25,2025-07-07 09:48:25,2025-07-07 09:48:25,1209,Clear,Moderate,0.37,10,6,0,0,2.5,1,43.73,1,Standard,Highway,0
ORD_104105,BlueDart,Bike,Hyderabad,Bangalore,2025-06-27 09:48:25,2025-06-27 13:48:25,2025-06-27 13:48:25,283,Storm,Moderate,0.51,9,4,0,0,4.8,10,49.24,2,Standard,Urban,0
ORD_104106,EcomExpress,Tempo,Chennai,Mumbai,2025-06-19 08:48:25,2025-06-19 17:48:25,2025-06-20 05:48:25,500,Rain,Light,0.14,8,3,0,5,4.1,9,8.07,8,Express,Urban,1
ORD_104107,XpressBees,Van,Hyderabad,Chennai,2025-06-30 12:48:25,2025-07-02 03:48:25,2025-07-02 15:48:25,1398,Rain,Moderate,0.25,12,0,0,0,2.5,4,13.46,9,Express,Highway,1
ORD_104108,Shadowfax,Tempo,Bangalore,Pune,2025-07-05 23:48:25,2025-07-06 08:48:25,2025-07-06 08:48:25,433,Rain,Heavy,0.1,23,5,0,15,2.8,5,32.59,3,Standard,Highway,0
ORD_104109,BlueDart,Bike,Delhi,Chennai,2025-06-30 09:48:25,2025-07-01 01:48:25,2025-07-01 01:48:25,924,Storm,Heavy,0.56,9,0,0,0,2.5,5,13.65,1,Express,Urban,0
ORD_104110,EcomExpress,Van,Mumbai,Pune,2025-07-07 07:48:25,2025-07-08 11:48:25,2025-07-08 23:48:25,1069,Clear,Moderate,0.15,7,0,0,0,3.9,10,3.46,5,Express,Highway,1
ORD_104111,Delhivery,Mini Truck,Kolkata,Bangalore,2025-07-08 12:48:25,2025-07-09 14:48:25,2025-07-09 16:48:25,1166,Rain,Moderate,0.1,12,1,0,30,4.3,10,43.88,7,Express,Highway,0
ORD_104112,BlueDart,Bike,Delhi,Hyderabad,2025-06-23 10:48:25,2025-06-24 22:48:25,2025-06-24 22:48:25,1489,Clear,Heavy,0.27,10,0,0,0,4.1,10,10.88,1,Standard,Urban,0
ORD_104113,XpressBees,Bike,Chennai,Kolkata,2025-06-21 03:48:25,2025-06-21 08:48:25,2025-06-21 08:48:25,298,Fog,Moderate,0.42,3,5,0,0,3.4,2,34.98,10,Standard,Rural,0
ORD_104114,EcomExpress,Mini Truck,Mumbai,Bangalore,2025-06-12 18:48:25,2025-06-13 00:48:25,2025-06-14 00:48:25,400,Rain,Heavy,0.32,18,3,0,0,3.6,5,3.27,8,Standard,Urban,1
ORD_104115,BlueDart,Van,Kolkata,Delhi,2025-07-02 01:48:25,2025-07-02 06:48:25,2025-07-02 14:48:25,187,Clear,Heavy,0.25,1,2,0,0,4.7,0,41.86,2,Standard,Highway,1
ORD_104116,EcomExpress,Tempo,Delhi,Hyderabad,2025-07-08 03:48:25,2025-07-08 21:48:25,2025-07-08 21:48:25,867,Storm,Light,0.38,3,1,0,30,4.1,6,32.18,7,Standard,Highway,0
ORD_104117,EcomExpress,Van,Chennai,Delhi,2025-06-14 15:48:25,2025-06-14 18:48:25,2025-06-15 06:48:25,197,Fog,Light,0.18,15,5,0,0,3.3,10,19.29,7,Standard,Highway,1
ORD_104118,BlueDart,Tempo,Delhi,Chennai,2025-07-07 03:48:25,2025-07-07 10:48:25,2025-07-07 10:48:25,473,Storm,Moderate,0.29,3,0,0,0,4.4,6,30.67,2,Standard,Highway,0
ORD_104119,Shadowfax,Bike,Pune,Hyderabad,2025-06-19 22:48:25,2025-06-20 16:48:25,2025-06-20 16:48:25,967,Fog,Moderate,0.18,22,3,0,10,4.8,2,21.61,4,Standard,Rural,0
ORD_104120,BlueDart,Tempo,Delhi,Hyderabad,2025-07-10 03:48:25,2025-07-10 07:48:25,2025-07-10 11:48:25,247,Clear,Moderate,0.3,3,3,0,0,3.5,3,6.04,3,Standard,Rural,0
ORD_104121,Delhivery,Van,Pune,Kolkata,2025-06-28 05:48:25,2025-06-28 15:48:25,2025-06-28 19:48:25,413,Storm,Heavy,0.57,5,5,0,15,3.2,4,3.3,4,Express,Urban,0
ORD_104122,Delhivery,Tempo,Kolkata,Hyderabad,2025-06-14 14:48:25,2025-06-15 21:48:25,2025-06-16 05:48:25,1435,Rain,Light,0.27,14,5,0,5,3.5,8,33.61,8,Standard,Highway,1
ORD_104123,BlueDart,Van,Hyderabad,Kolkata,2025-06-20 09:48:25,2025-06-21 11:48:25,2025-06-21 11:48:25,1361,Storm,Moderate,0.18,9,4,0,5,3.2,4,28.68,8,Express,Highway,0
ORD_104124,BlueDart,Bike,Mumbai,Bangalore,2025-06-22 23:48:25,2025-06-23 08:48:25,2025-06-23 12:48:25,402,Rain,Light,0.58,23,6,0,0,4.5,6,12.96,7,Standard,Rural,0
ORD_104125,Delhivery,Bike,Kolkata,Chennai,2025-06-11 12:48:25,2025-06-11 22:48:25,2025-06-11 22:48:25,588,Rain,Moderate,0.22,12,2,0,0,4.1,2,38.21,8,Standard,Rural,0
ORD_104126,BlueDart,Bike,Pune,Bangalore,2025-07-06 03:48:25,2025-07-06 22:48:25,2025-07-06 22:48:25,818,Rain,Light,0.5,3,6,0,10,4.9,6,7.34,8,Standard,Highway,0
ORD_104127,EcomExpress,Mini Truck,Bangalore,Chennai,2025-07-07 10:48:25,2025-07-08 03:48:25,2025-07-09 03:48:25,1039,Fog,Moderate,0.54,10,0,0,5,3.6,2,32.1,2,Standard,Highway,1
ORD_104128,Shadowfax,Van,Pune,Mumbai,2025-06-12 00:48:25,2025-06-13 00:48:25,2025-06-13 00:48:25,1368,Clear,Moderate,0.34,0,3,0,5,3.9,7,1.87,2,Standard,Urban,0
ORD_104129,XpressBees,Tempo,Kolkata,Chennai,2025-06-21 10:48:25,2025-06-22 10:48:25,2025-06-22 10:48:25,1419,Storm,Heavy,0.27,10,5,0,0,3.4,1,48.96,2,Express,Highway,0
ORD_104130,EcomExpress,Bike,Pune,Delhi,2025-06-19 20:48:25,2025-06-20 14:48:25,2025-06-20 16:48:25,643,Storm,Moderate,0.55,20,3,0,0,2.7,2,27.85,6,Standard,Urban,0
ORD_104131,Shadowfax,Bike,Kolkata,Hyderabad,2025-07-06 01:48:25,2025-07-07 08:48:25,2025-07-07 08:48:25,1383,Fog,Light,0.21,1,6,0,0,3.7,0,24.21,7,Standard,Highway,0
ORD_104132,EcomExpress,Mini Truck,Hyderabad,Chennai,2025-06-30 07:48:25,2025-07-01 04:48:25,2025-07-01 04:48:25,641,Clear,Light,0.23,7,0,0,5,2.9,9,40.46,2,Standard,Highway,0
ORD_104133,EcomExpress,Tempo,Mumbai,Pune,2025-07-01 05:48:25,2025-07-01 13:48:25,2025-07-01 17:48:25,504,Fog,Moderate,0.42,5,1,0,0,3.6,2,24.75,4,Standard,Highway,0
ORD_104134,XpressBees,Tempo,Hyderabad,Mumbai,2025-06-14 02:48:25,2025-06-14 22:48:25,2025-06-14 22:48:25,1232,Fog,Heavy,0.33,2,5,0,15,3.8,9,28.16,8,Standard,Highway,0
ORD_104135,BlueDart,Bike,Hyderabad,Pune,2025-06-22 09:48:25,2025-06-22 23:48:25,2025-06-22 23:48:25,464,Fog,Light,0.3,9,6,0,0,4.3,3,35.0,6,Express,Urban,0
ORD_104136,Delhivery,Bike,Kolkata,Bangalore,2025-06-26 10:48:25,2025-06-26 13:48:25,2025-06-27 13:48:25,135,Storm,Heavy,0.15,10,3,0,30,4.6,0,15.67,10,Standard,Highway,1
ORD_104137,EcomExpress,Van,Pune,Hyderabad,2025-07-06 07:48:25,2025-07-06 21:48:25,2025-07-06 21:48:25,588,Storm,Heavy,0.23,7,6,0,10,3.7,5,17.93,8,Standard,Highway,0
ORD_104138,EcomExpress,Mini Truck,Mumbai,Pune,2025-06-19 03:48:25,2025-06-19 08:48:25,2025-06-19 16:48:25,300,Rain,Moderate,0.34,3,3,0,5,3.5,9,44.53,8,Standard,Urban,1
ORD_104139,Delhivery,Van,Kolkata,Pune,2025-07-05 07:48:25,2025-07-06 05:48:25,2025-07-06 09:48:25,1284,Rain,Heavy,0.59,7,5,0,5,3.5,3,19.5,7,Standard,Urban,0
ORD_104140,Delhivery,Bike,Hyderabad,Mumbai,2025-06-27 11:48:25,2025-06-27 11:48:25,2025-06-27 23:48:25,40,Fog,Moderate,0.06,11,4,0,0,3.6,5,48.32,2,Standard,Urban,1
ORD_104141,Shadowfax,Tempo,Pune,Kolkata,2025-06-11 16:48:25,2025-06-11 20:48:25,2025-06-11 22:48:25,199,Storm,Moderate,0.4,16,2,0,0,3.6,2,37.64,5,Standard,Highway,0
ORD_104142,Shadowfax,Mini Truck,Delhi,Hyderabad,2025-06-24 09:48:25,2025-06-25 01:48:25,2025-06-25 03:48:25,580,Fog,Moderate,0.41,9,1,0,30,2.6,5,1.98,1,Standard,Urban,0
ORD_104143,Delhivery,Tempo,Pune,Bangalore,2025-06-16 11:48:25,2025-06-17 22:48:25,2025-06-18 00:48:25,1340,Storm,Moderate,0.46,11,0,0,0,3.8,8,7.15,2,Standard,Highway,0
ORD_104144,BlueDart,Bike,Chennai,Hyderabad,2025-06-15 09:48:25,2025-06-16 15:48:25,2025-06-17 03:48:25,1078,Fog,Heavy,0.22,9,6,0,0,4.2,8,15.04,9,Standard,Urban,1
ORD_104145,Delhivery,Tempo,Delhi,Bangalore,2025-06-17 15:48:25,2025-06-17 21:48:25,2025-06-18 09:48:25,300,Fog,Moderate,0.19,15,1,0,0,5.0,5,36.17,9,Express,Rural,1
